f1,f2,f3,f4,f5
2.13023865631753,4.93030551020888,4.23547473842955,3.16090411623009,3.30590049666353
2.05475329820731,5.10370075317765,3.77615013058881,4.15544298477471,4.42255967110395
2.20493464696367,4.9218630042722,3.17048584478853,4.48204116453417,2.91683913464658
2.16353188927482,4.7814425581797,3.11235734247049,4.74146613385528,4.74366593989544
1.9580413657543,5.24200210208805,2.21258481462623,2.39185639633797,3.88948816852644
2.0756335544417,5.14818000225485,3.17479082925962,2.13325123023242,4.33149277418852
1.81091823377522,5.34485244783129,4.67821407241677,4.96470160339959,4.15143167693168
2.17138460217986,5.01303078651586,2.54887011387391,3.16843806137331,3.98952856822871
1.90779233222313,5.22500054916563,4.01502809287453,4.13316023931839,4.10927600204013
2.48335467075764,5.39508381080382,2.32349731912696,3.57782023074105,2.57790754386224
1.66979022086236,4.94370357699221,2.64209493276744,3.16070382576436,3.79423464369029
1.9072025514068,4.73540977744896,4.32512249260733,4.15570049220696,4.301511565689
2.16507597255185,4.95212968657238,2.97619172426516,4.64054215233773,2.70912779564969
2.10202650937573,4.95719175200292,2.24011928651072,2.36348058911972,4.07466818764806
1.882103792297,5.03033610090186,2.36232525459462,3.10115671041422,2.27671723300591
1.8006438515585,5.34246099546386,4.82741653977864,4.36979559063911,4.21112372097559
2.02889514094214,4.93477122149893,3.49231445499345,2.64680069568567,4.83404321433045
1.99713851736662,5.07460093116098,2.07570127212932,3.86218028282747,3.99226295528933
1.64194375254719,4.95446318702089,4.11172693139599,3.1331670708023,4.00224672397599
2.00691021342677,5.00409014170501,3.48506791960423,3.81210589990951,3.26006502308883
2.03804606313849,5.06281153270125,4.08793322467419,3.69355480466038,2.41390076745301
2.03494527939637,5.2656429392074,4.21559038424458,4.08332990040071,3.40809534094296
1.78899659147946,5.02426367549816,3.7652911720337,4.44243105966598,2.28126272791997
2.09522665566053,5.14256846400622,3.89316093171339,3.36105270357803,4.2622200534679
2.27571402739185,5.15577200595671,3.86874135775082,3.10989408520982,3.09898371668532
2.09124728063596,5.18295465417113,3.12100728682062,4.46797711472027,3.70440914505161
1.77288230592513,4.88512108956312,3.09191010217535,3.53787281434052,3.14906394248828
1.91287090606162,5.32537624283894,3.72227478852993,4.22474547591992,2.60971610015258
2.06922072391072,4.9238086521412,2.68035072922939,4.54801543452777,3.60579615761526
1.87059087373635,4.97884316647005,4.32853330702693,3.32089914614335,3.15754174720496
1.56847073299694,5.28081005354283,3.27030500561355,3.21772491978481,4.58685607789084
2.17685016400564,5.25881678122912,2.24936644617513,4.55275283241645,2.28069063439034
1.8341044776751,4.78200162551775,4.98721822318399,4.18107383605093,2.19034561351873
1.88528794584634,4.82538579991651,2.57239175879794,3.84521075454541,2.50029211165383
2.30078012180091,4.72838418812588,3.39674661080504,4.10000318987295,4.80696569406427
1.84517101407892,5.03636943852397,3.71084264088194,4.24451889190823,3.32752692583017
2.16914630803786,5.03296817358369,3.81910547139675,2.78554292814806,4.02318884828128
1.74786342423624,5.07282293747101,3.13287889733001,2.82858995487913,2.10823399713263
1.9290915193852,5.11043154284371,2.61472279755501,2.59839131496847,3.40526326419786
1.9852887961727,4.879621430803,4.35627057096527,4.82898799073882,2.13696071063168
1.76626971511513,4.80126028178026,3.81878598325789,2.81343704345636,3.86010108119808
1.87305034701822,5.20535701121498,4.37057709022851,3.49522594735026,4.59467596467584
1.99423168941434,5.15021226052126,4.46669937280547,2.11006364575587,2.58760748174973
2.13413919374679,4.69816669253426,3.68242130792162,4.40521169849671,2.84629535977729
1.66989069131498,4.98097050983014,2.95030138400649,3.21567369764671,4.59556126617827
1.93004915215775,4.8208104354487,2.40147556578236,3.38037771568634,2.0961051415652
2.1512812877091,4.58584978589161,4.67080617753623,4.7934564515017,4.34706612606533
1.89223816800448,5.03002402623763,3.6850443631839,3.16964217694476,3.36520848190412
2.04545838433459,4.98415765814828,2.65413804171993,4.23744910722598,2.24036566563882
2.09844571401289,4.98052614649738,3.30025999690169,4.35082548996434,4.72028261004016
2.05356700306634,5.04323050836025,2.89819940509106,2.62236875970848,2.56701996363699
2.13065153589428,5.17649303287932,3.7709720547873,2.16958018881269,4.23828760487959
1.97545826780452,5.04111950089668,2.71882773928738,2.99454150116071,3.29469223949127
1.91726469728158,4.87671283142529,1.90626074909182,4.05141555680893,4.01159659167752
1.4713702095942,4.85304014961574,2.22371265006739,4.30332280485891,2.56235363800079
1.98141179630411,4.97363944139176,4.11408179125837,3.95914817438461,4.64522951864637
2.086056939272,5.06200339731579,2.82980378830941,4.80141198262572,2.1466023453977
2.10707976817363,4.79206392945959,2.56189521080472,2.01054785470478,2.66061466024257
1.88894432973735,4.96313822623152,5.1194316204347,3.13516727788374,2.78540139831603
2.35590058195503,5.19345345203358,3.12794668495313,3.93111215345562,4.30162971210666
2.05728488392577,4.9783439817531,3.14662249726048,2.29721783357672,3.15788751258515
2.02526317169178,4.86031586648112,4.02523748766472,2.04519038554281,2.83571932720952
2.2544533558937,4.94481096631489,4.63887247069838,2.44569521141239,2.23284653620794
1.85630675573615,5.2229297090724,2.66823989349759,4.23593093990348,3.50091458857059
1.90993227521506,5.11000879224283,3.25165509588425,4.5582402527798,3.3543543482665
2.47949049600995,5.24733516001632,3.93617142931547,2.97483637183905,4.95980483968742
2.00222583744418,5.02781957143235,2.92618692061842,2.80000852630474,2.42640302143991
2.32671368428166,5.08205501929809,2.11127943845773,2.730642326409,4.50150725455023
1.7122986710171,4.88830861753037,3.76602830953752,4.8687508746516,2.08858847012743
1.96189663959142,5.12107413378607,2.08389745928949,3.49180621816777,4.336276111193
2.07568478072737,4.89873329156215,2.82799231991224,4.08335472620092,2.68602182087488
2.06000770904116,4.71588689906085,3.89159172265418,4.74539574189112,2.40158035536297
1.79887274809783,5.02559859313683,4.39919959457165,3.82676536100917,2.57183277141303
2.00385185492507,5.38917024354629,4.19075357485714,2.7878265734762,2.64759391918778
1.7845158693776,5.16018286791461,2.32207144978352,4.75679221330211,4.80251417635009
2.14254066504886,5.23305067798925,3.11468895941467,4.13483923580498,4.96645296365023
2.21695501797213,5.07177114461863,4.46213929385913,2.13148578139953,2.93007478560321
1.55500246070252,4.87828856433676,4.01447603136741,3.90052288048901,2.41139263799414
2.24713869246003,4.95955182897794,3.36712106038626,4.55819716351107,3.98295742017217
1.7517911006383,4.94535037863761,2.3532860990045,2.35728757805191,3.75474013015628
2.09095385379653,4.90626004404358,3.90267167035448,4.8561137097422,3.03219599765725
2.13198052762852,5.14083345678594,3.58655441706646,2.12251957925037,4.44186961534433
1.96002203437971,4.76052729952692,4.1407069424384,2.51179994503036,2.8495518786367
1.87097720862804,5.17327322642255,1.76873785623166,2.06946022878401,4.53752318187617
2.03306420424841,5.17283049724518,3.07712639398645,3.16972971963696,2.41106565645896
2.08776374014289,4.76027552818625,4.61121930595944,4.12783142272383,4.5858432687819
2.17666056398974,5.12789839958011,2.30991453038724,3.96726663713343,2.20136185665615
1.58953260321961,5.4860453304689,4.98976762155072,3.45842815050855,3.30562530620955
1.67272414638819,4.88855690361168,2.83278788739663,2.24216948822141,4.04040487855673
4.85435617776174,2.07125666897241,2.43754005629086,2.41614003339782,4.90365320187993
4.691911518942,1.8683979584101,4.33647750024333,3.6715824236162,3.68081859569065
4.86138107719788,2.17104044101284,2.67437241835665,2.75878527876921,4.15071848384105
5.02376988660091,2.23058724511172,4.05634645730081,2.2208185121417,2.8502742680721
4.72705810840262,2.05525491130867,3.92438687606746,4.287945875898,4.406758710742
5.11799653587346,2.02882093249244,1.82562767915959,3.81910632783547,3.88765807496384
5.05786880576347,1.98487498384403,4.89233858494912,2.99898159573786,4.72688273573294
4.81915699487587,2.43228316926056,3.80974611094999,4.72899085632525,3.18837556708604
5.04526498847621,2.05526310642716,4.29864132166369,3.77008159039542,2.92485324200243
5.14961623249877,1.96834119426001,3.74647487599236,4.83927718829364,4.19508248916827
5.21221905065235,1.49841643956055,2.95521662617967,4.70699161617085,4.08502570539713
4.95743034427069,1.68694364699389,4.25205686266565,3.16090411623009,3.30590049666353
4.98127264121779,1.98446535987789,4.41806884999221,4.15544298477471,4.42255967110395
4.98265717300361,2.04125880896862,4.07720481824672,4.48204116453417,2.91683913464658
5.28829235121101,2.05537449177232,3.46121210063067,4.74146613385528,4.74366593989544
5.2250143784556,2.16430135608972,3.41174141248139,2.39185639633797,3.88948816852644
5.16688031355141,1.96116951813591,3.48554245044377,2.13325123023242,4.33149277418852
4.94253184003186,2.24291775889651,3.01358613118859,4.96470160339959,4.15143167693168
5.07464828683328,1.81569679142608,3.79261480474221,3.16843806137331,3.98952856822871
5.08065806624414,1.75831145591139,1.89761344616741,4.13316023931839,4.10927600204013
4.79166534114214,1.75420276448924,4.99593084259044,3.57782023074105,2.57790754386224
4.65433909693585,2.1484594048373,2.79714567059673,3.16070382576436,3.79423464369029
5.12836600553032,1.98341601153215,2.05411526049652,4.15570049220696,4.301511565689
4.69413789376392,2.1579635843641,4.38832059817726,4.64054215233773,2.70912779564969
5.00033673769684,1.94645871568858,3.81779051392366,2.36348058911972,4.07466818764806
5.05004956426967,1.88162157955744,4.42509500237951,3.10115671041422,2.27671723300591
5.11277347806118,1.9263294849747,1.95271672642292,4.36979559063911,4.21112372097559
5.03788524750296,1.62947663515165,4.66027665017227,2.64680069568567,4.83404321433045
4.85342923874058,1.76607694791718,4.1024997369879,3.86218028282747,3.99226295528933
5.19727317197909,1.71159307072831,4.33871432551888,3.1331670708023,4.00224672397599
5.34772675338125,2.21086445439507,5.05179352327898,3.81210589990951,3.26006502308883
5.17623576178509,1.88053398172744,3.27730557536633,3.69355480466038,2.41390076745301
4.61126981973521,2.15789197055804,4.71649814497989,4.08332990040071,3.40809534094296
5.27991523708059,2.30329812033839,2.52087212090621,4.44243105966598,2.28126272791997
4.98878881076275,1.96164503817801,2.38379586682959,3.36105270357803,4.2622200534679
5.10498285586386,2.05677578127047,2.79348223174089,3.10989408520982,3.09898371668532
5.12440664717421,1.64978649612078,3.96391936823974,4.46797711472027,3.70440914505161
4.98066278535866,1.83626604449604,3.10150062507476,3.53787281434052,3.14906394248828
4.98494736047025,2.01124296987657,4.62166605625518,4.22474547591992,2.60971610015258
5.20383141386618,2.05981738066723,4.66794690269707,4.54801543452777,3.60579615761526
5.14232038449725,1.84812037654022,3.15344622192568,3.32089914614335,3.15754174720496
5.19805244920885,2.53697179984536,3.23009747210518,3.21772491978481,4.58685607789084
5.47658533904607,1.90832197218152,3.33889995810531,4.55275283241645,2.28069063439034
5.13288317273882,2.01284871132601,4.28634026976352,4.18107383605093,2.19034561351873
5.04147623147706,2.1299583734307,3.51892677214378,3.84521075454541,2.50029211165383
4.55787337788488,1.9947962730452,2.0279022730592,4.10000318987295,4.80696569406427
5.53834280064922,1.87128652259458,4.14145709284612,4.24451889190823,3.32752692583017
4.90346463564074,2.20906113279266,2.43426987737376,2.78554292814806,4.02318884828128
5.47494694301908,2.32310906464144,4.13655430973508,2.82858995487913,2.10823399713263
5.074928713601,1.99406120579003,2.83698398799507,2.59839131496847,3.40526326419786
5.30768603977936,2.11245346908061,4.51949482985609,4.82898799073882,2.13696071063168
4.97805793576475,1.98051750029947,4.35198104510614,2.81343704345636,3.86010108119808
5.10229415093962,2.20329104354043,3.38229528277875,3.49522594735026,4.59467596467584
5.04279159592845,1.76876652114803,2.187609718276,2.11006364575587,2.58760748174973
4.9627758601253,2.4641720447989,3.22354261838612,4.40521169849671,2.84629535977729
4.9759212350755,1.87929375044233,3.9468526931666,3.21567369764671,4.59556126617827
5.20256686716885,1.70823011711238,5.0306754780014,3.38037771568634,2.0961051415652
4.9597083706057,1.92981643456139,3.48906471780623,4.7934564515017,4.34706612606533
4.59246350111184,2.029341696829,4.13744497013773,3.16964217694476,3.36520848190412
4.96082215023403,2.32472424153605,4.72627614416953,4.23744910722598,2.24036566563882
5.10795812110725,2.18224193535426,4.28404873424698,4.35082548996434,4.72028261004016
5.12329114327029,2.02849168640916,4.64157944650376,2.62236875970848,2.56701996363699
5.12331356349549,1.72210329520237,2.02553339795139,2.16958018881269,4.23828760487959
4.66157969582618,1.82679245106558,4.69318412507919,2.99454150116071,3.29469223949127
5.07374841160224,1.96734301355414,3.46116880667834,4.05141555680893,4.01159659167752
5.19357184198941,2.51060522269212,2.70717908172537,4.30332280485891,2.56235363800079
5.25531573629353,1.62795448515632,3.28276627057445,3.95914817438461,4.64522951864637
4.95500774579118,2.2262109303692,4.40653874614137,4.80141198262572,2.1466023453977
4.93562148276344,1.89455314855322,3.54389822772798,2.01054785470478,2.66061466024257
5.29756756637561,2.33319817999748,4.36811065591445,3.13516727788374,2.78540139831603
4.66641439084414,1.77215987200532,2.81469531304392,3.93111215345562,4.30162971210666
4.91263400461737,2.02872464693255,4.4185895666436,2.29721783357672,3.15788751258515
5.09149241587149,1.78008981165945,3.01801276501829,2.04519038554281,2.83571932720952
4.67644524692375,2.18070328527233,3.28861782991246,2.44569521141239,2.23284653620794
5.05592557248635,2.29675589774762,2.37687422136902,4.23593093990348,3.50091458857059
5.37557280421044,2.39014420128023,4.85298217252986,4.5582402527798,3.3543543482665
4.99918786931273,2.1595201315179,3.57593993192222,2.97483637183905,4.95980483968742
4.94430919500728,2.36865325091556,2.69540348615055,2.80000852630474,2.42640302143991
5.09498234280681,2.24928478173233,4.82708448983193,2.730642326409,4.50150725455023
4.94418556584254,1.9736250176352,3.18716828966255,4.8687508746516,2.08858847012743
5.16268007481581,2.09540744765694,4.31940558474598,3.49180621816777,4.336276111193
5.18088709288994,1.80560115770481,2.48793184963301,4.08335472620092,2.68602182087488
5.00053833224602,1.9629595661198,2.88740882592584,4.74539574189112,2.40158035536297
4.76466156845005,2.24419274166976,2.64491158894014,3.82676536100917,2.57183277141303
4.73635585450818,2.10825682869647,2.32483857631919,2.7878265734762,2.64759391918778
4.88140052686894,2.09147146632507,4.12626508419583,4.75679221330211,4.80251417635009
5.15947610010997,1.79237379206256,2.65089885369899,4.13483923580498,4.96645296365023
4.60835896506862,1.87909735393318,3.26121714065593,2.13148578139953,2.93007478560321
4.62273496825349,1.84707879724929,2.98166912792344,3.90052288048901,2.41139263799414
4.86924403504798,2.0790591740027,4.1707554795742,4.55819716351107,3.98295742017217
5.07887896959612,1.80189847390669,3.41934557299206,2.35728757805191,3.75474013015628
4.817286790367,2.11240827801981,5.09369725035419,4.8561137097422,3.03219599765725
5.17734980741921,1.77671671761329,2.7435870338783,2.12251957925037,4.44186961534433
5.06667399403104,2.36570609162707,4.15364323081407,2.51179994503036,2.8495518786367
4.96587207635228,2.09211826989562,5.02564272991178,2.06946022878401,4.53752318187617
5.16376562730636,1.85979927754935,3.4700586071328,3.16972971963696,2.41106565645896
5.07767303256387,2.04820918650024,2.91543429524881,4.12783142272383,4.5858432687819
4.91081299455757,1.92950936015441,4.37517160276423,3.96726663713343,2.20136185665615
5.04622298688363,2.07422959195193,2.68750481255044,3.45842815050855,3.30562530620955
5.12950267159552,2.04870654375206,3.6184866672023,2.24216948822141,4.04040487855673
5.06628687964558,4.98860589323933,4.41064988842709,2.41614003339782,4.90365320187993
4.96203067246449,4.80843012156987,3.93369863427412,3.6715824236162,3.68081859569065
5.09409854639077,5.1182123818823,3.97042588789352,2.75878527876921,4.15071848384105
4.80966409139657,5.03462097469859,3.01509148720725,2.2208185121417,2.8502742680721
5.23158209331373,5.2799566712425,4.08811377699993,4.287945875898,4.406758710742
5.11694105204827,5.0234919169254,3.52132960478569,3.81910632783547,3.88765807496384
4.83870943546166,4.93369084835983,3.70688678754038,2.99898159573786,4.72688273573294
5.0109106491624,5.05565898266107,4.37877263139268,4.72899085632525,3.18837556708604
5.14326632389982,4.76288167019293,4.51630106399891,3.77008159039542,2.92485324200243
5.11154619641092,4.83282118932128,3.58214571472929,4.83927718829364,4.19508248916827
5.29638680317538,5.10205465022789,2.74285192914556,4.70699161617085,4.08502570539713
4.87740244902103,4.93337581975521,2.70815120194611,3.16090411623009,3.30590049666353
5.22322732309808,4.98680781072951,2.54695730749615,4.15544298477471,4.42255967110395
5.20730960198824,4.97695565811561,2.56273894913131,4.48204116453417,2.91683913464658
4.96750337361943,4.86989747624509,4.07346422415704,4.74146613385528,4.74366593989544
4.80481466143562,4.59626226818352,3.9691206468648,2.39185639633797,3.88948816852644
4.7821709618231,5.06976699403532,3.22127102399576,2.13325123023242,4.33149277418852
5.09155739158899,5.15232790152937,3.56232795360556,4.96470160339959,4.15143167693168
4.98577465325582,4.74225675292997,3.84152432569176,3.16843806137331,3.98952856822871
5.35582053337029,5.29648054369172,3.06239060482806,4.13316023931839,4.10927600204013
5.10702759209924,5.07703096473745,4.1954841939797,3.57782023074105,2.57790754386224
4.9256110249673,5.26832805899877,3.50615174871719,3.16070382576436,3.79423464369029
4.79489155030058,4.80856590575154,4.70353300628679,4.15570049220696,4.301511565689
4.88351966507895,5.03335625767085,3.2146216560469,4.64054215233773,2.70912779564969
5.06857767857947,4.97999720821224,3.23070290284941,2.36348058911972,4.07466818764806
4.90981307058867,5.15370148637636,5.05810892693624,3.10115671041422,2.27671723300591
5.10284602404614,4.88482808641746,3.37685292015495,4.36979559063911,4.21112372097559
4.93313238956604,4.99798046560951,2.09230396266858,2.64680069568567,4.83404321433045
4.97888801824111,4.64426817025121,3.51776608124264,3.86218028282747,3.99226295528933
4.85389806543843,4.8444757114259,4.50374777365361,3.1331670708023,4.00224672397599
5.38100871698174,5.02500677673302,4.42102351581896,3.81210589990951,3.26006502308883
5.06652434629408,4.85873570152236,3.77279038807407,3.69355480466038,2.41390076745301
5.04612672809989,4.9912861028377,3.93671742727916,4.08332990040071,3.40809534094296
4.66162751702319,4.90641480521496,3.45850210293465,4.44243105966598,2.28126272791997
5.13195837990987,5.1213860272323,4.74970457225313,3.36105270357803,4.2622200534679
4.79527528222406,5.23369766174991,1.90305046409119,3.10989408520982,3.09898371668532
4.82169568512914,4.8354997174385,3.65838605927656,4.46797711472027,3.70440914505161
5.18366823420433,4.93859268828105,4.05797370430146,3.53787281434052,3.14906394248828
4.90945987069835,5.28795225167395,4.56782658996542,4.22474547591992,2.60971610015258
4.65032554399936,4.56021534916326,4.61694429550491,4.54801543452777,3.60579615761526
5.35398082197787,4.93603244165185,4.39042870027455,3.32089914614335,3.15754174720496
4.5245186149215,5.41294085682867,2.75318207107084,3.21772491978481,4.58685607789084
5.11456230597192,5.43871801381285,4.07286419990664,4.55275283241645,2.28069063439034
5.20344984981692,5.03131906467003,4.12188928024104,4.18107383605093,2.19034561351873
4.87380642666789,4.82727820987727,3.67852766325141,3.84521075454541,2.50029211165383
5.08885741028231,5.03309148389809,4.56296564238284,4.10000318987295,4.80696569406427
5.08782607767771,4.8694451208106,2.93611465793849,4.24451889190823,3.32752692583017
5.2081246305829,5.2905634564583,4.95252427372215,2.78554292814806,4.02318884828128
5.0968198775905,4.83870346885939,3.19715825873832,2.82858995487913,2.10823399713263
4.95102324418149,5.07458231904175,2.64583419063385,2.59839131496847,3.40526326419786
